UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType
107.0,52.0,Female,,89286.0,1.0,False,Labor/Worker,Urban,YouTube,44.0,6.0,6721.0,Jokes/Memes,7.0,1701.0,,27.0,49.0,30.0,,3.0,7.0,Habit,Smartphone,Android,9:00 PM,5.0,5.0,At home,Mobile Data
108.0,50.0,Male,Barzil,94071.0,1.0,True,Waiting staff,Rural,YouTube,91.0,11.0,3089.0,Pranks,15.0,7229.0,5.0,,17.0,invalid,,3.0,7.0,Entertainment,Smartphone,Windows,9:00 PM,5.0,5.0,At work,Wi-Fi
109.0,22.0,Male,Mexico,77326.0,1.0,True,Artist,Rural,YouTube,229.0,8.0,1790.0,Gaming,24.0,1286.0,6.0,15.0,48.0,20.0,,6.0,4.0,Entertainment,Computer,Android,2:00 PM,8.0,2.0,At home,Wi-Fi
110.0,59.0,Male,Germany,50651.0,1.0,True,Labor/Worker,Rural,TikTok,167.0,12.0,3037.0,Jokes/Memes,17.0,8303.0,3.0,25.0,21.0,16.0,,3.0,7.0,Procrastination,Tablet,Android,9:00 PM,5.0,5.0,At work,Mobile Data
111.0,56.0,Female,India,90202.0,1.0,False,Waiting staff,Rural,Instagram,13.0,2.0,7378.0,Jokes/Memes,19.0,9393.0,4.0,7.0,40.0,67.0,,3.0,,Entertainment,Smartphone,iOS,9:00 PM,5.0,5.0,At home,Wi-Fi
112.0,58.0,Female,Barzil,invalid,,False,Labor/Worker,,Instagram,176.0,9.0,7599.0,Pranks,23.0,947.0,3.0,28.0,31.0,49.0,,6.0,4.0,Habit,Smartphone,Android,2:00 PM,8.0,2.0,At home,Wi-Fi
113.0,45.0,Female,Vietnam,36994.0,0.0,False,Labor/Worker,Rural,TikTok,213.0,15.0,4839.0,Jokes/Memes,,4121.0,2.0,,3.0,58.0,,6.0,4.0,Procrastination,Smartphone,Android,2:00 PM,8.0,2.0,At work,Mobile Data
114.0,24.0,Male,Indonesia,87263.0,,True,Teacher,Rural,Facebook,203.0,2.0,5873.0,Jokes/Memes,9.0,6553.0,9.0,,17.0,44.0,,6.0,4.0,Boredom,Computer,Windows,2:00 PM,8.0,2.0,At home,Wi-Fi
115.0,26.0,Male,United States,79634.0,1.0,False,Students,Rural,TikTok,244.0,1.0,3654.0,Entertainment,24.0,757.0,1.0,20.0,26.0,25.0,,3.0,7.0,Habit,Smartphone,Android,9:00 PM,5.0,5.0,At school,Mobile Data
116.0,25.0,Male,Barzil,30800.0,0.0,False,Students,Urban,Facebook,215.0,10.0,4300.0,Life Hacks,24.0,5651.0,2.0,,23.0,23.0,,3.0,7.0,Boredom,Smartphone,iOS,9:00 PM,5.0,5.0,At school,Mobile Data
117.0,,Female,Philippines,57823.0,1.0,False,Cashier,Rural,TikTok,159.0,2.0,9269.0,invalid,15.0,7273.0,8.0,20.0,6.0,59.0,,6.0,4.0,Habit,Smartphone,Android,,8.0,2.0,At work,Wi-Fi
118.0,51.0,Male,United States,83878.0,1.0,False,driver,,TikTok,168.0,12.0,974.0,Life Hacks,25.0,3535.0,7.0,15.0,28.0,1.0,,6.0,4.0,Habit,Smartphone,iOS,2:00 PM,8.0,2.0,At work,invalid
119.0,50.0,Other,India,38708.0,0.0,True,Labor/Worker,Rural,TikTok,288.0,8.0,7084.0,Life Hacks,26.0,2293.0,1.0,10.0,,97.0,,6.0,4.0,Habit,Smartphone,Android,2:00 PM,8.0,2.0,At work,Mobile Data
120.0,40.0,Female,Pakistan,32819.0,0.0,False,Engineer,Rural,invalid,175.0,5.0,5495.0,invalid,3.0,1104.0,5.0,24.0,45.0,15.0,,3.0,7.0,Habit,,Android,9:00 PM,5.0,,At home,Wi-Fi
121.0,,Other,Vietnam,94905.0,1.0,True,Labor/Worker,Rural,YouTube,77.0,1.0,9492.0,Life Hacks,,8853.0,6.0,26.0,8.0,81.0,,3.0,7.0,Habit,,Android,9:00 PM,5.0,5.0,At work,Mobile Data
122.0,54.0,Other,Barzil,83870.0,1.0,False,Labor/Worker,Rural,TikTok,97.0,,invalid,Gaming,1.0,908.0,5.0,29.0,19.0,98.0,,3.0,7.0,Habit,Tablet,iOS,9:00 PM,5.0,5.0,At home,Mobile Data
,52.0,Female,Mexico,29283.0,0.0,True,Artist,Urban,Instagram,226.0,6.0,5151.0,Trends,16.0,6539.0,4.0,26.0,38.0,81.0,,6.0,4.0,Habit,Smartphone,iOS,2:00 PM,8.0,2.0,Commuting,Mobile Data
124.0,,Other,India,50573.0,1.0,False,Waiting staff,Rural,YouTube,10.0,12.0,9351.0,Comedy,,4617.0,1.0,14.0,29.0,52.0,,6.0,4.0,,Smartphone,Windows,2:00 PM,8.0,2.0,At home,Wi-Fi
125.0,57.0,Male,,98707.0,1.0,True,driver,Rural,YouTube,144.0,8.0,3130.0,ASMR,,7069.0,7.0,26.0,23.0,58.0,,3.0,7.0,Boredom,Smartphone,iOS,9:00 PM,5.0,5.0,At home,Wi-Fi
126.0,39.0,Female,India,50933.0,1.0,False,driver,Rural,TikTok,194.0,13.0,105.0,Gaming,23.0,2311.0,9.0,26.0,47.0,41.0,,6.0,4.0,Entertainment,Tablet,Android,2:00 PM,8.0,2.0,At school,Mobile Data
127.0,44.0,Female,Barzil,25774.0,0.0,True,Cashier,Rural,Facebook,149.0,19.0,7434.0,Pranks,13.0,789.0,6.0,10.0,32.0,44.0,,3.0,7.0,Habit,Computer,iOS,9:00 PM,5.0,5.0,At school,
,,Male,Mexico,92055.0,1.0,False,Labor/Worker,Rural,Facebook,115.0,1.0,7690.0,Pranks,8.0,171.0,3.0,17.0,10.0,4.0,,3.0,7.0,Boredom,Smartphone,Android,9:00 PM,5.0,5.0,At school,Wi-Fi
129.0,18.0,Other,Philippines,30983.0,0.0,True,Waiting staff,Rural,Facebook,142.0,11.0,3568.0,Vlogs,17.0,7989.0,4.0,21.0,27.0,77.0,,5.0,5.0,Entertainment,invalid,Android,5:00 PM,7.0,3.0,At school,Wi-Fi
130.0,52.0,Female,Indonesia,38133.0,0.0,False,Students,Urban,TikTok,117.0,1.0,4349.0,Jokes/Memes,22.0,1885.0,5.0,,invalid,68.0,,6.0,4.0,Habit,Tablet,MacOS,2:00 PM,8.0,2.0,At home,Wi-Fi
,54.0,Male,United States,34939.0,0.0,True,driver,,Facebook,187.0,8.0,4391.0,Vlogs,,8667.0,1.0,2.0,1.0,7.0,,6.0,4.0,Habit,Smartphone,Android,2:00 PM,8.0,2.0,At home,Mobile Data
132.0,64.0,Male,Indonesia,20781.0,0.0,False,Artist,Rural,Instagram,155.0,5.0,6812.0,Life Hacks,14.0,1049.0,5.0,16.0,39.0,46.0,,3.0,7.0,Procrastination,,Android,9:00 PM,5.0,5.0,At home,Mobile Data
133.0,31.0,,India,76700.0,1.0,True,Waiting staff,Rural,Instagram,83.0,17.0,1182.0,ASMR,27.0,4129.0,1.0,13.0,29.0,9.0,,3.0,7.0,Entertainment,Tablet,Android,9:00 PM,5.0,5.0,Commuting,Mobile Data
134.0,20.0,Male,India,47624.0,0.0,False,Students,Rural,Instagram,117.0,8.0,4645.0,,21.0,1161.0,9.0,27.0,45.0,87.0,,5.0,5.0,Entertainment,Smartphone,Android,5:00 PM,7.0,,At school,Mobile Data
135.0,18.0,Female,Barzil,26823.0,0.0,True,driver,Rural,Instagram,131.0,10.0,5874.0,Entertainment,21.0,815.0,7.0,9.0,3.0,33.0,,5.0,5.0,Procrastination,Smartphone,Windows,5:00 PM,7.0,3.0,At home,
136.0,22.0,Female,Barzil,38489.0,0.0,False,Manager,Rural,YouTube,26.0,2.0,4395.0,,7.0,3766.0,3.0,7.0,47.0,33.0,,6.0,4.0,Entertainment,Computer,iOS,2:00 PM,8.0,2.0,invalid,Mobile Data
137.0,43.0,Female,Pakistan,59961.0,1.0,True,Cashier,Rural,Instagram,205.0,9.0,3535.0,Trends,27.0,8945.0,9.0,16.0,invalid,84.0,,3.0,7.0,Boredom,Smartphone,Android,9:00 PM,5.0,5.0,At home,Mobile Data
138.0,31.0,Female,Germany,49118.0,0.0,False,Labor/Worker,,Facebook,261.0,3.0,5845.0,Entertainment,15.0,4661.0,2.0,10.0,31.0,4.0,,3.0,7.0,Entertainment,Tablet,Android,9:00 PM,5.0,5.0,At work,Mobile Data
139.0,56.0,Male,Pakistan,42263.0,0.0,True,Students,Rural,TikTok,128.0,,5940.0,Life Hacks,16.0,8653.0,7.0,24.0,11.0,65.0,,8.0,2.0,,Tablet,Android,8:00 AM,10.0,,invalid,Mobile Data
140.0,44.0,Male,India,33565.0,0.0,,Students,Rural,Facebook,171.0,7.0,6476.0,Life Hacks,19.0,3239.0,9.0,22.0,22.0,34.0,,5.0,5.0,Procrastination,Computer,Windows,5:00 PM,7.0,,At school,Wi-Fi
,,Female,India,40354.0,0.0,True,Students,invalid,Instagram,207.0,15.0,1775.0,Jokes/Memes,6.0,8272.0,6.0,9.0,18.0,91.0,,5.0,5.0,Habit,Tablet,iOS,5:00 PM,7.0,3.0,At work,Mobile Data
142.0,32.0,Male,India,62951.0,1.0,True,Engineer,Urban,,54.0,18.0,8284.0,Gaming,23.0,2804.0,5.0,22.0,35.0,85.0,,6.0,4.0,Procrastination,Smartphone,Android,2:00 PM,8.0,invalid,At home,Mobile Data
143.0,32.0,Female,Pakistan,43648.0,0.0,True,Engineer,Rural,Instagram,188.0,3.0,447.0,Life Hacks,1.0,8031.0,7.0,23.0,6.0,88.0,,6.0,4.0,Habit,Smartphone,Android,2:00 PM,8.0,2.0,At school,Mobile Data
144.0,,Female,Mexico,70729.0,1.0,True,Engineer,Urban,TikTok,53.0,14.0,109.0,Pranks,,869.0,6.0,7.0,3.0,79.0,,3.0,7.0,Entertainment,Smartphone,Android,9:00 PM,5.0,5.0,Commuting,invalid
145.0,59.0,Male,Mexico,invalid,1.0,False,Waiting staff,,Facebook,280.0,2.0,3240.0,Life Hacks,18.0,5526.0,5.0,16.0,5.0,99.0,,8.0,2.0,Entertainment,Smartphone,Android,8:00 AM,10.0,0.0,At work,Mobile Data
146.0,30.0,,India,38658.0,0.0,True,,Rural,TikTok,87.0,14.0,5932.0,Life Hacks,,7741.0,2.0,9.0,9.0,64.0,,6.0,4.0,Habit,Tablet,iOS,2:00 PM,8.0,2.0,Commuting,Mobile Data
147.0,49.0,Male,Vietnam,41253.0,,False,Waiting staff,Rural,TikTok,187.0,11.0,4054.0,Life Hacks,12.0,4694.0,invalid,27.0,28.0,25.0,,3.0,7.0,Procrastination,Smartphone,iOS,9:00 PM,5.0,5.0,At work,Mobile Data
148.0,56.0,Male,Germany,84166.0,1.0,False,Labor/Worker,Urban,TikTok,12.0,16.0,4538.0,Jokes/Memes,20.0,8998.0,7.0,24.0,19.0,55.0,,8.0,2.0,Procrastination,Smartphone,Android,8:00 AM,10.0,0.0,,
149.0,49.0,Other,Mexico,68563.0,1.0,False,Engineer,Rural,Facebook,223.0,8.0,6362.0,Vlogs,13.0,1934.0,6.0,29.0,28.0,9.0,,6.0,4.0,Boredom,Smartphone,iOS,2:00 PM,,2.0,At home,Wi-Fi
150.0,21.0,Male,Japan,46390.0,0.0,False,Cashier,Rural,Instagram,83.0,7.0,1246.0,Trends,8.0,5172.0,5.0,,27.0,17.0,,6.0,4.0,invalid,Smartphone,iOS,2:00 PM,8.0,2.0,At school,Mobile Data
151.0,47.0,Other,United States,71578.0,1.0,False,,Urban,TikTok,60.0,11.0,2721.0,,27.0,703.0,5.0,20.0,13.0,21.0,,5.0,5.0,Habit,Smartphone,Android,5:00 PM,7.0,3.0,At home,Mobile Data
152.0,invalid,Male,India,99025.0,1.0,True,,Rural,,76.0,3.0,8470.0,Gaming,29.0,2523.0,9.0,,38.0,60.0,,,7.0,Habit,Tablet,Android,9:00 PM,5.0,5.0,At home,Mobile Data
153.0,40.0,Male,India,52658.0,1.0,False,Students,Rural,YouTube,102.0,17.0,7742.0,Life Hacks,26.0,2639.0,1.0,11.0,43.0,13.0,,6.0,4.0,Entertainment,Smartphone,Windows,2:00 PM,8.0,2.0,At home,Mobile Data
154.0,56.0,Other,India,26852.0,0.0,False,Waiting staff,invalid,Facebook,185.0,14.0,5106.0,Trends,22.0,6159.0,,8.0,21.0,3.0,,5.0,5.0,Habit,Smartphone,iOS,5:00 PM,7.0,3.0,At home,Mobile Data
155.0,62.0,,,22551.0,,True,Students,Urban,YouTube,154.0,6.0,2923.0,Entertainment,1.0,3909.0,6.0,7.0,27.0,68.0,,3.0,7.0,Boredom,,,,5.0,5.0,At school,Mobile Data
156.0,32.0,Male,United States,91947.0,1.0,True,Students,Urban,Facebook,16.0,8.0,2514.0,Vlogs,26.0,1164.0,4.0,28.0,,4.0,,,5.0,Boredom,Smartphone,MacOS,5:00 PM,7.0,3.0,At home,Mobile Data
157.0,60.0,Female,,81001.0,1.0,True,Students,Rural,Instagram,278.0,5.0,9031.0,Pranks,21.0,619.0,7.0,19.0,,92.0,,3.0,7.0,Boredom,Smartphone,MacOS,9:00 PM,5.0,5.0,At work,Wi-Fi
158.0,46.0,Other,Pakistan,69159.0,1.0,invalid,,Rural,TikTok,13.0,8.0,2802.0,Pranks,7.0,7982.0,9.0,20.0,38.0,,,3.0,7.0,Boredom,Tablet,Android,9:00 PM,5.0,5.0,At school,Mobile Data
159.0,53.0,Female,Vietnam,71707.0,1.0,False,Manager,Rural,Instagram,147.0,2.0,,Jokes/Memes,15.0,invalid,5.0,12.0,49.0,26.0,,6.0,4.0,,,iOS,2:00 PM,8.0,2.0,At school,Mobile Data
160.0,30.0,Other,India,53243.0,1.0,,Students,Rural,Facebook,240.0,15.0,8222.0,Jokes/Memes,29.0,4872.0,5.0,7.0,11.0,75.0,,6.0,4.0,Entertainment,Smartphone,Android,2:00 PM,8.0,2.0,Commuting,Mobile Data
161.0,49.0,Male,India,41800.0,,True,Waiting staff,Rural,TikTok,97.0,,6503.0,,22.0,,8.0,8.0,47.0,24.0,,5.0,5.0,Entertainment,Tablet,Android,5:00 PM,7.0,3.0,At work,Wi-Fi
162.0,24.0,Male,,95939.0,,False,Labor/Worker,,YouTube,26.0,17.0,6039.0,Trends,13.0,2337.0,7.0,7.0,41.0,10.0,,5.0,5.0,Habit,Smartphone,iOS,5:00 PM,7.0,3.0,At home,Wi-Fi
163.0,39.0,Other,Japan,77828.0,1.0,False,Students,Rural,Facebook,61.0,1.0,6230.0,Gaming,13.0,8400.0,8.0,6.0,17.0,13.0,,,7.0,,Smartphone,Windows,9:00 PM,5.0,5.0,At work,Mobile Data
164.0,45.0,Male,India,27239.0,0.0,False,Manager,Rural,,143.0,15.0,9450.0,Entertainment,28.0,5594.0,,25.0,,44.0,,6.0,4.0,Entertainment,Smartphone,Windows,,8.0,,At home,Mobile Data
,19.0,Male,Japan,26710.0,0.0,False,Cashier,Urban,YouTube,220.0,14.0,invalid,Jokes/Memes,9.0,2460.0,9.0,9.0,7.0,,,6.0,4.0,Boredom,Smartphone,MacOS,2:00 PM,8.0,2.0,Commuting,Mobile Data
166.0,59.0,Male,Japan,41384.0,0.0,True,Engineer,Urban,YouTube,228.0,16.0,1801.0,Entertainment,24.0,6820.0,3.0,27.0,30.0,19.0,,5.0,5.0,Entertainment,Smartphone,Android,5:00 PM,,3.0,At work,Mobile Data
167.0,62.0,Male,Philippines,41038.0,0.0,False,invalid,Rural,Instagram,214.0,9.0,5959.0,Gaming,15.0,5546.0,6.0,,21.0,51.0,,,4.0,Habit,Computer,Windows,2:00 PM,8.0,2.0,At school,Mobile Data
168.0,23.0,Male,Japan,60846.0,1.0,True,Students,,Facebook,,1.0,9097.0,Gaming,4.0,3442.0,,7.0,1.0,19.0,,6.0,4.0,invalid,,iOS,2:00 PM,8.0,invalid,,Wi-Fi
169.0,45.0,Female,United States,87821.0,1.0,False,Waiting staff,Rural,YouTube,286.0,17.0,7437.0,Trends,13.0,2711.0,2.0,8.0,25.0,invalid,,5.0,5.0,Habit,,MacOS,5:00 PM,7.0,3.0,At work,Mobile Data
invalid,45.0,Female,Philippines,57991.0,1.0,True,Labor/Worker,Rural,TikTok,33.0,13.0,4794.0,Trends,27.0,1291.0,7.0,22.0,32.0,52.0,,5.0,5.0,Entertainment,Smartphone,Windows,5:00 PM,7.0,3.0,At home,invalid
171.0,61.0,Male,Japan,99057.0,1.0,False,driver,Rural,YouTube,13.0,5.0,8161.0,Life Hacks,12.0,5374.0,9.0,17.0,8.0,86.0,,5.0,5.0,Habit,Smartphone,iOS,5:00 PM,7.0,3.0,At school,invalid
172.0,61.0,Male,Germany,,0.0,True,Students,Rural,YouTube,161.0,10.0,180.0,Jokes/Memes,,9592.0,1.0,17.0,5.0,47.0,,3.0,7.0,Entertainment,Tablet,Android,9:00 PM,5.0,5.0,At work,Mobile Data
invalid,37.0,Female,United States,49139.0,0.0,False,Cashier,Rural,Instagram,268.0,6.0,3874.0,Entertainment,7.0,2655.0,8.0,16.0,30.0,30.0,,3.0,7.0,invalid,Smartphone,Android,9:00 PM,5.0,5.0,At work,
174.0,47.0,Male,India,97067.0,1.0,True,Cashier,Rural,Instagram,,19.0,3961.0,,8.0,6513.0,2.0,22.0,8.0,46.0,,6.0,4.0,,Tablet,Android,2:00 PM,8.0,2.0,At home,Mobile Data
175.0,28.0,Male,Philippines,57711.0,1.0,False,Students,Urban,TikTok,185.0,13.0,1187.0,ASMR,5.0,7394.0,1.0,2.0,49.0,76.0,,3.0,7.0,Entertainment,Smartphone,MacOS,9:00 PM,5.0,5.0,Commuting,Wi-Fi
176.0,45.0,Female,Indonesia,26530.0,0.0,invalid,Teacher,,Instagram,65.0,1.0,774.0,,9.0,704.0,8.0,8.0,19.0,93.0,,6.0,4.0,,Smartphone,Android,2:00 PM,8.0,2.0,At work,Mobile Data
177.0,42.0,Male,United States,31116.0,0.0,False,Waiting staff,Rural,YouTube,117.0,15.0,4461.0,ASMR,14.0,825.0,2.0,17.0,44.0,21.0,,8.0,2.0,Boredom,Smartphone,Android,8:00 AM,10.0,0.0,invalid,Wi-Fi
178.0,56.0,Female,Indonesia,,1.0,True,Labor/Worker,Rural,YouTube,150.0,14.0,353.0,Trends,26.0,9196.0,6.0,13.0,30.0,75.0,,6.0,4.0,Boredom,Tablet,MacOS,2:00 PM,8.0,2.0,invalid,Mobile Data
179.0,50.0,Male,India,20282.0,0.0,False,driver,Urban,Instagram,164.0,,6944.0,Trends,12.0,376.0,6.0,18.0,15.0,48.0,,5.0,5.0,,Smartphone,Android,5:00 PM,7.0,3.0,At work,Mobile Data
180.0,18.0,Other,Indonesia,99473.0,1.0,True,Waiting staff,Urban,YouTube,271.0,,5203.0,Vlogs,4.0,invalid,5.0,24.0,36.0,62.0,,5.0,5.0,Entertainment,Smartphone,iOS,5:00 PM,7.0,3.0,At home,Mobile Data
181.0,44.0,Female,India,21898.0,0.0,False,Engineer,Rural,YouTube,282.0,,5345.0,Life Hacks,20.0,4213.0,8.0,28.0,44.0,58.0,,6.0,4.0,Procrastination,Computer,iOS,2:00 PM,invalid,2.0,At school,Mobile Data
182.0,30.0,Female,India,invalid,0.0,True,invalid,Rural,TikTok,241.0,17.0,4508.0,invalid,29.0,443.0,3.0,22.0,27.0,18.0,,6.0,4.0,Procrastination,Tablet,Android,2:00 PM,8.0,2.0,At school,Mobile Data
,58.0,Male,Philippines,26629.0,0.0,False,Labor/Worker,Rural,Instagram,250.0,,4831.0,Jokes/Memes,8.0,7519.0,4.0,28.0,13.0,59.0,,6.0,4.0,Habit,Smartphone,iOS,2:00 PM,8.0,2.0,At school,Wi-Fi
184.0,20.0,Female,Japan,85031.0,1.0,True,Cashier,Rural,YouTube,267.0,3.0,118.0,ASMR,17.0,754.0,7.0,10.0,14.0,invalid,,6.0,4.0,,Tablet,MacOS,2:00 PM,8.0,2.0,At school,
185.0,56.0,Male,Barzil,53380.0,1.0,,Labor/Worker,Rural,Instagram,258.0,11.0,482.0,Pranks,8.0,,7.0,2.0,,48.0,,3.0,7.0,Entertainment,Smartphone,MacOS,9:00 PM,5.0,5.0,At home,Wi-Fi
186.0,23.0,Male,India,37071.0,0.0,True,Labor/Worker,Urban,TikTok,86.0,12.0,4288.0,Jokes/Memes,21.0,5396.0,8.0,2.0,,63.0,,6.0,4.0,Entertainment,Smartphone,iOS,2:00 PM,8.0,2.0,At work,Mobile Data
,25.0,Male,Philippines,40074.0,0.0,,Artist,Rural,Instagram,,10.0,6803.0,Entertainment,29.0,3465.0,2.0,27.0,30.0,12.0,,5.0,5.0,Procrastination,Tablet,Android,5:00 PM,7.0,3.0,At home,Mobile Data
188.0,44.0,Male,Germany,87843.0,1.0,True,,Urban,YouTube,75.0,17.0,8299.0,Life Hacks,27.0,2711.0,2.0,14.0,39.0,87.0,,8.0,2.0,Procrastination,Smartphone,Android,8:00 AM,10.0,0.0,At work,Mobile Data
189.0,26.0,Female,India,59901.0,1.0,invalid,driver,Rural,Instagram,,17.0,4478.0,Entertainment,1.0,2407.0,4.0,16.0,47.0,34.0,,8.0,2.0,Entertainment,Smartphone,Windows,8:00 AM,10.0,0.0,invalid,Wi-Fi
190.0,54.0,,Mexico,31205.0,0.0,True,Teacher,Rural,YouTube,,11.0,6534.0,Pranks,20.0,8814.0,invalid,7.0,13.0,61.0,,,2.0,Habit,Smartphone,Android,8:00 AM,10.0,0.0,,Mobile Data
191.0,50.0,Male,Indonesia,75661.0,1.0,True,Engineer,Rural,YouTube,116.0,4.0,244.0,Entertainment,2.0,5588.0,9.0,21.0,16.0,87.0,,,4.0,Boredom,Smartphone,Android,,8.0,2.0,At work,
192.0,59.0,Other,Barzil,25906.0,0.0,False,driver,Rural,YouTube,236.0,7.0,7013.0,Life Hacks,4.0,6104.0,4.0,21.0,44.0,53.0,,6.0,4.0,Entertainment,invalid,iOS,2:00 PM,8.0,2.0,At home,Wi-Fi
193.0,61.0,Male,Japan,,0.0,,Waiting staff,,TikTok,225.0,14.0,866.0,Jokes/Memes,24.0,5747.0,9.0,24.0,7.0,invalid,,6.0,4.0,Habit,Smartphone,iOS,2:00 PM,8.0,2.0,invalid,Wi-Fi
194.0,41.0,Female,United States,82987.0,,True,Labor/Worker,Rural,Instagram,78.0,7.0,,Vlogs,21.0,1723.0,3.0,12.0,48.0,62.0,,5.0,invalid,Entertainment,Smartphone,MacOS,5:00 PM,7.0,3.0,,Mobile Data
195.0,32.0,Other,India,83370.0,1.0,True,Teacher,Urban,TikTok,93.0,8.0,5330.0,Trends,1.0,7224.0,5.0,28.0,27.0,4.0,,6.0,4.0,Habit,Tablet,Android,2:00 PM,8.0,2.0,At school,Wi-Fi
196.0,,Male,Vietnam,74400.0,1.0,,Waiting staff,Rural,Instagram,112.0,1.0,604.0,Life Hacks,7.0,1919.0,9.0,23.0,45.0,94.0,,6.0,4.0,Habit,Tablet,Android,invalid,8.0,2.0,At home,Mobile Data
197.0,49.0,Male,Pakistan,45150.0,0.0,True,Waiting staff,Rural,TikTok,48.0,4.0,5757.0,invalid,1.0,918.0,6.0,28.0,35.0,94.0,,6.0,4.0,Habit,Smartphone,Android,,8.0,2.0,At home,Mobile Data
198.0,41.0,Male,Barzil,51852.0,1.0,False,Manager,Urban,Facebook,22.0,12.0,4019.0,Gaming,9.0,4215.0,3.0,14.0,15.0,13.0,,3.0,7.0,Habit,Smartphone,MacOS,9:00 PM,5.0,5.0,At work,Wi-Fi
199.0,58.0,Male,United States,62870.0,1.0,False,Artist,Rural,YouTube,190.0,3.0,5193.0,Pranks,,581.0,9.0,25.0,28.0,42.0,,8.0,2.0,Boredom,Computer,Android,invalid,10.0,0.0,At home,Wi-Fi
,29.0,Male,India,72756.0,1.0,,Students,Rural,YouTube,277.0,13.0,2016.0,,12.0,3881.0,6.0,,35.0,49.0,,6.0,4.0,Boredom,Smartphone,Android,2:00 PM,8.0,2.0,Commuting,Mobile Data
201.0,56.0,,Vietnam,76481.0,,False,invalid,Rural,TikTok,invalid,6.0,9851.0,,19.0,9878.0,4.0,26.0,7.0,78.0,,6.0,4.0,Entertainment,Tablet,Android,2:00 PM,8.0,2.0,At school,Wi-Fi
202.0,19.0,Female,Philippines,21283.0,0.0,False,driver,Rural,Facebook,129.0,11.0,3381.0,Jokes/Memes,15.0,3909.0,4.0,4.0,46.0,56.0,,8.0,2.0,Habit,Computer,MacOS,8:00 AM,10.0,0.0,At home,Mobile Data
203.0,,Female,Japan,53691.0,1.0,True,Labor/Worker,Rural,YouTube,66.0,4.0,3771.0,Trends,22.0,1999.0,8.0,18.0,46.0,47.0,,6.0,4.0,Habit,,Windows,2:00 PM,8.0,2.0,At home,Mobile Data
204.0,,Female,India,21125.0,0.0,False,Artist,,Instagram,49.0,16.0,5830.0,Gaming,,400.0,7.0,3.0,20.0,8.0,,3.0,7.0,,Smartphone,Android,9:00 PM,5.0,5.0,At school,Wi-Fi
205.0,34.0,Male,India,87065.0,1.0,,Students,Rural,TikTok,137.0,7.0,1614.0,Trends,10.0,3648.0,1.0,1.0,32.0,55.0,,3.0,7.0,Boredom,Computer,Android,9:00 PM,5.0,5.0,Commuting,Wi-Fi
206.0,19.0,Male,India,46170.0,0.0,True,Engineer,Urban,,182.0,11.0,1880.0,Gaming,22.0,5445.0,6.0,17.0,38.0,88.0,,,4.0,Boredom,Computer,Android,2:00 PM,8.0,2.0,At school,Mobile Data
207.0,19.0,Male,India,28438.0,0.0,True,Waiting staff,Rural,YouTube,44.0,1.0,5373.0,Life Hacks,29.0,2628.0,8.0,7.0,40.0,18.0,,3.0,7.0,Habit,Smartphone,Windows,8:30 PM,,5.0,,Wi-Fi
208.0,45.0,,Vietnam,40095.0,0.0,True,Waiting staff,Rural,,268.0,7.0,4109.0,Comedy,27.0,1656.0,3.0,16.0,32.0,35.0,,6.0,4.0,Habit,Smartphone,Android,3:45 PM,8.0,,Commuting,Wi-Fi
209.0,40.0,Male,Indonesia,36154.0,0.0,False,driver,Rural,TikTok,14.0,12.0,9292.0,Entertainment,27.0,620.0,9.0,,26.0,89.0,,3.0,7.0,Habit,Smartphone,Android,8:30 PM,5.0,5.0,At home,Mobile Data
210.0,54.0,Male,Pakistan,28004.0,0.0,False,driver,Rural,Instagram,227.0,7.0,9267.0,Entertainment,6.0,246.0,2.0,19.0,39.0,81.0,,6.0,4.0,Procrastination,invalid,iOS,3:45 PM,8.0,2.0,At school,Wi-Fi
211.0,49.0,Female,Germany,29752.0,0.0,False,Students,Rural,,20.0,7.0,8979.0,Gaming,,5212.0,6.0,7.0,20.0,32.0,,,4.0,Habit,Tablet,MacOS,3:45 PM,8.0,2.0,At home,
212.0,50.0,,India,75426.0,1.0,True,Manager,Rural,YouTube,126.0,10.0,149.0,Vlogs,17.0,3339.0,1.0,14.0,18.0,24.0,,5.0,5.0,Habit,Smartphone,Android,6:05 PM,7.0,3.0,At work,Wi-Fi
213.0,invalid,Other,Mexico,46819.0,0.0,False,Waiting staff,Urban,YouTube,193.0,16.0,1755.0,Trends,21.0,6758.0,2.0,2.0,15.0,7.0,,6.0,,Boredom,Smartphone,,3:45 PM,8.0,2.0,At school,Mobile Data
214.0,36.0,Female,Pakistan,44217.0,0.0,False,Labor/Worker,Rural,TikTok,125.0,invalid,7379.0,Life Hacks,28.0,7086.0,5.0,3.0,22.0,13.0,,6.0,4.0,,invalid,iOS,3:45 PM,,2.0,At work,Mobile Data
215.0,19.0,Male,India,52994.0,1.0,False,Students,Rural,YouTube,171.0,9.0,6682.0,,22.0,3010.0,,17.0,22.0,91.0,,6.0,4.0,Boredom,Smartphone,iOS,3:45 PM,8.0,2.0,At school,Mobile Data
